0,지점명,대형마트,주차장,지하철역,학교,편의점,"주유소,충전소",문화시설,관광명소,음식점,카페,주소,위도,경도,DT여부,시도명
188,공덕오거리,6,100,6,14,96,3,13,9,1472,343,서울특별시 마포구 마포대로 86 (도화동) 창강빌딩,37.5424641,126.9505773,0,서울특별시
189,서교,1,150,5,6,141,2,101,10,3191,1204,서울특별시 마포구 양화로 78 (서교동) 서교빌딩 1층,37.551385,126.9169208,0,서울특별시
190,서강대,9,114,6,12,117,3,45,15,2168,678,서울특별시 마포구 백범로 23 (신수동),37.5524584,126.9378262,0,서울특별시
191,상암MBC,2,55,3,5,45,4,12,4,734,182,서울특별시 마포구 성암로 267 (상암동),37.581297,126.890908,0,서울특별시
192,홍대역,3,146,3,8,152,3,105,14,3463,1398,"서울특별시 마포구 양화로 165, 상진빌딩 1층 (동교동)",37.557175,126.923654,0,서울특별시
193,동교,3,162,5,10,155,3,111,14,3732,1495,"서울특별시 마포구 월드컵북로 22, 영준빌딩 1층 (동교동)",37.556928,126.919819,0,서울특별시
194,애오개역,3,64,4,23,73,1,10,5,863,197,"서울특별시 마포구 마포대로 201, 마포트라팰리스II (아현동)",37.55218737,126.9555203,0,서울특별시
195,홍대갤러리,4,172,7,4,147,3,114,16,3671,1364,"서울특별시 마포구 와우산로 101, 정명빌딩 (서교동)",37.55328184,126.9248279,0,서울특별시
196,상암DMC,2,58,4,5,42,4,13,7,721,182,"서울특별시 마포구 월드컵북로 375, DMC이안오피스텔1단지 102호,202호 (상암동)",37.577623,126.890684,0,서울특별시
197,마포일진빌딩,6,85,6,12,86,6,8,8,1276,294,"서울특별시 마포구 마포대로 45, 일진빌딩 1층 (도화동)",37.54043451,126.9463168,0,서울특별시
198,마포아크로,6,96,6,12,91,6,12,9,1386,322,서울특별시 마포구 마포대로 68 (도화동) 마포아크로타워,37.54145556,126.948819,0,서울특별시
199,홍대삼거리,4,158,7,4,128,2,111,16,3144,1186,서울특별시 마포구 와우산로 64 (상수동),37.550266,126.923179,0,서울특별시
200,망원역,1,101,3,7,128,5,51,5,2038,751,서울특별시 마포구 월드컵로 74 (서교동),37.555829,126.910637,0,서울특별시
201,마포이마트,4,96,7,13,96,3,13,8,1461,337,서울특별시 마포구 백범로 212 (신공덕동) 마포이마트,37.542421,126.953341,0,서울특별시
202,합정메세나몰,1,131,4,3,128,1,88,11,2981,1091,"서울특별시 마포구 양화로 45 (서교동, 메세나폴리스)",37.551004,126.913848,0,서울특별시
203,가재울뉴타운,5,28,1,9,72,4,4,0,705,152,서울 서대문구 가재울미래로 2 ,37.5749841,126.9164441,0,서울특별시
204,신촌역,6,138,7,10,134,3,62,18,2549,860,서울특별시 서대문구 신촌로 73 (창천동),37.556167,126.934673,0,서울특별시
205,연희동,2,59,0,3,65,5,35,1,1251,501,서울특별시 서대문구 연희로 97 (연희동),37.566702,126.930475,0,서울특별시
206,아현역,1,64,5,19,67,1,14,6,863,225,"서울특별시 서대문구 신촌로35길 10 (북아현동, E편한세상신촌 4단지)",37.55782,126.956058,0,서울특별시
207,홍제역,3,26,2,7,48,5,2,3,543,83,서울특별시 서대문구 통일로 451 (홍제동),37.588658,126.943864,0,서울특별시
208,연세백양로,5,119,2,8,111,4,46,9,1930,615,서울특별시 서대문구 연세로 50 (신촌동) 연세대학교,37.562644,126.937529,0,서울특별시
209,연희DT,0,42,0,4,42,5,23,0,434,166,서울특별시 서대문구 연희로 144 (연희동),37.5702143,126.9339777,1,서울특별시
210,경기대,2,139,5,17,84,1,62,13,1306,301,서울특별시 서대문구 충정로 53 (충정로2가),37.56367995,126.9646045,0,서울특별시
211,신촌,7,128,6,12,123,3,57,18,2158,714,서울특별시 서대문구 연세로 10-1 (창천동),37.55648577,126.9371155,0,서울특별시
212,이대R,4,102,4,22,95,1,40,12,1607,453,서울특별시 서대문구 이화여대길 34 (대현동),37.55848315,126.9459643,0,서울특별시
213,연세종합관,4,106,3,13,97,1,36,11,1583,450,"서울특별시 서대문구 연세로 50, 연세세브란스 종합관 (신촌동)",37.56177145,126.9414708,0,서울특별시
214,이대ECC,2,81,3,18,71,1,27,8,950,333,서울특별시 서대문구 이화여대길 52 (대현동) 이화여자대학교 B415호,37.561631,126.94735,0,서울특별시
215,연대,6,134,6,8,124,3,65,16,2276,728,서울특별시 서대문구 연세로 35 (창천동),37.558706,126.936727,0,서울특별시
216,신촌아트레온,6,119,4,14,106,1,49,14,1899,593,서울특별시 서대문구 신촌로 129 (창천동),37.556505,126.940238,0,서울특별시
217,충정로역,3,127,6,26,87,1,51,4,1316,304,서울특별시 서대문구 충정로 23,37.56137,126.963219,0,서울특별시
218,연대동문,0,40,1,11,36,1,22,5,416,178,서울특별시 서대문구 성산로 565 (대신동),37.566385,126.946273,0,서울특별시
219,신촌명물거리,6,131,6,10,115,1,57,15,1982,642,"서울특별시 서대문구 명물길 24, 1-5층 (창천동)",37.557796,126.938095,0,서울특별시
220,충정타워,3,138,8,22,97,2,38,4,1439,333,"서울특별시 서대문구 서소문로 21, 충정타워빌딩 1층 (충정로3가)",37.559869,126.96411,0,서울특별시
221,방배로,4,33,1,11,38,3,16,3,362,126,서울특별시 서초구 방배로 52 (방배동),37.4793434,126.9994968,0,서울특별시
222,강남교보타워R,5,263,6,7,155,2,28,4,2431,641,서울특별시 서초구 강남대로 465 (서초동),37.503789,127.024075,0,서울특별시
223,방배다이치빌딩,5,32,2,9,47,2,9,3,528,182,서울특별시 서초구 방배로 114 (방배동),37.484329,126.995872,0,서울특별시
224,센트럴F1,9,79,6,9,45,4,12,2,605,152,서울특별시 서초구 신반포로 176 (반포동),37.505148,127.004395,0,서울특별시
225,서초역이화빌딩,6,121,4,10,82,5,45,3,1251,351,서울특별시 서초구 반포대로21길 3 (서초동),37.487931,127.009126,0,서울특별시
226,서초구청,2,135,2,9,73,7,24,0,951,234,서울특별시 서초구 남부순환로 2557 (서초동),37.484206,127.030103,0,서울특별시
227,서초우성사거리,5,285,2,8,158,5,37,3,2407,645,서울특별시 서초구 강남대로 343 (서초동),37.493545,127.02943,0,서울특별시
228,이수역사거리,8,67,4,10,92,5,12,3,1653,361,"서울특별시 서초구 서초대로 3-4 (방배동, 방배디오슈페리움1)",37.48585,126.983027,0,서울특별시
229,강남대로신사,4,175,3,3,104,5,36,4,1790,487,서울특별시 서초구 강남대로 595 (잠원동),37.51489,127.019469,0,서울특별시
230,서울고속터미널,9,76,6,10,43,4,12,2,615,153,서울특별시 서초구 신반포로 194 (반포동),37.504406,127.005648,0,서울특별시
231,강남대로논현R,5,204,4,8,129,3,26,3,2058,520,서울특별시 서초구 강남대로85길 5 (반포동),37.507413,127.022568,0,서울특별시
232,방배,5,52,2,7,62,6,16,7,921,273,서울특별시 서초구 방배로 211,37.491914,126.9904974,0,서울특별시
233,방배카페거리,5,46,3,8,63,6,16,6,1037,256,서울특별시 서초구 방배중앙로 162 (방배동),37.4934767,126.9865297,0,서울특별시
234,서초법원,6,120,4,6,73,4,24,2,1244,322,서울특별시 서초구 서초대로 274 (서초동),37.49297,127.011875,0,서울특별시
235,청계산입구역,2,8,1,2,10,0,1,4,75,25,서울특별시 서초구 청계산로 203 (신원동),37.447323,127.05625,0,서울특별시
236,사당로데오,5,60,3,10,81,4,6,0,1204,233,서울특별시 서초구 방배천로 5-4(방배동),37.4772752,126.9821605,0,서울특별시
237,파미에파크R,10,83,6,11,45,5,13,2,653,163,서울특별시 서초구 사평대로 205 (반포동) CENTRALCITY,37.5030521,127.004362,0,서울특별시
238,교대역,7,126,3,8,71,4,21,1,1179,306,서울특별시 서초구 서초중앙로 138 (서초동) 우림빌딩,37.494207,127.01394,0,서울특별시
239,양재역,2,106,2,9,80,9,20,4,1126,318,서울특별시 서초구 강남대로 202 (양재동) 모산빌딩,37.4820475,127.0367682,0,서울특별시
240,논현역,6,197,6,5,124,4,29,2,2001,468,서울특별시 서초구 강남대로 557 (잠원동) 1~2층,37.5111983,127.0205875,0,서울특별시
241,이수역,7,65,4,11,87,6,11,3,1559,346,서울특별시 서초구 동작대로 112 (방배동),37.4864664,126.9827403,0,서울특별시
242,내방역,6,50,2,6,58,5,14,6,863,254,서울특별시 서초구 방배로 184 (방배동) 대풍빌딩,37.490004,126.992455,0,서울특별시
243,서초파라곤,7,281,2,6,149,3,34,3,2490,691,서울특별시 서초구 서초대로74길 29 (서초동) 서초파라곤,37.494941,127.027422,0,서울특별시
244,서울아트센터,6,72,1,8,59,5,59,7,638,198,서울특별시 서초구 남부순환로 2395 (서초동) 호경빌딩,37.480866,127.012368,0,서울특별시
245,서초중앙로,10,111,6,7,56,4,16,1,844,213,서울특별시 서초구 서초중앙로 225,37.501691,127.01152,0,서울특별시
246,센트럴시티,9,82,6,10,43,4,13,2,620,155,서울특별시 서초구 신반포로 176 (반포동),37.504707,127.004459,0,서울특별시
247,강남삼성타운,6,292,3,5,152,4,33,3,2565,707,서울특별시 서초구 서초대로78길 24 (서초동),37.49562035,127.0277144,0,서울특별시
248,방배역,4,32,2,10,46,4,8,3,438,161,서울특별시 서초구 방배로 84 (방배동),37.48200755,126.9976438,0,서울특별시
249,반포역,7,122,7,9,75,3,13,3,996,241,서울특별시 서초구 신반포로 257 (잠원동) 신반포11차상가,37.508589,127.011959,0,서울특별시
250,남부터미널,5,97,2,7,75,7,55,7,1049,289,"서울특별시 서초구 서초중앙로 26, 래미안서초유니빌 1층 101호 (서초동)",37.48467334,127.0169464,0,서울특별시
251,뉴코아강남,8,66,6,6,38,3,8,2,487,122,서울특별시 서초구 잠원로 69 (잠원동) 킴스클럽,37.51031339,127.0069582,0,서울특별시
252,강남2,5,297,4,9,166,2,30,3,2745,708,"서울특별시 서초구 서초대로77길 27, 유빌딩 1,2층 (서초동)",37.5000875,127.0254909,0,서울특별시
253,교대,8,138,4,7,80,5,24,1,1336,340,서울특별시 서초구 서초중앙로 118 (서초동),37.4923611,127.0142207,0,서울특별시
254,하이브랜드,4,42,1,1,20,5,10,3,308,74,"서울특별시 서초구 매헌로 16, 리빙관 101호 (양재동)",37.46330766,127.0368447,0,서울특별시
255,신논현역,4,234,5,8,147,2,27,4,2208,590,서울특별시 서초구 강남대로 483 (반포동) 청호빌딩,37.50529,127.023636,0,서울특별시
256,영동2교,3,98,3,10,89,8,14,6,1135,313,"서울특별시 서초구 논현로 139, 대흥빌딩 (양재동)",37.48203954,127.0425748,0,서울특별시
257,남부터미널2,7,106,2,10,81,6,64,7,1094,310,서울특별시 서초구 효령로 274 (서초동),37.48436736,127.0142192,0,서울특별시
258,서래마을입구,3,63,4,11,35,3,20,6,524,143,서울특별시 서초구 서래로 48 (반포동),37.49925284,126.9984801,0,서울특별시
259,몬테소리,6,318,4,6,170,5,30,3,2729,747,서울특별시 서초구 강남대로 399 (서초동),37.4982695,127.026865,0,서울특별시
260,서초역,6,109,4,7,73,3,23,2,1234,331,서울특별시 서초구 반포대로 118 (서초동),37.49067495,127.0086118,0,서울특별시
261,예술의전당,6,76,1,9,58,5,61,7,655,196,"서울특별시 서초구 남부순환로323길 1, 1층 (서초동)",37.48115265,127.0134724,0,서울특별시
262,교대법원,5,120,4,7,63,2,18,1,1081,281,서울특별시 서초구 서초중앙로 164 (서초동),37.496329,127.013336,0,서울특별시
263,강남GT타워,7,303,4,7,160,4,30,3,2654,716,"서울특별시 서초구 서초대로 411, GT타워 (서초동)",37.498056,127.025833,0,서울특별시
264,서초동,4,121,1,6,83,5,44,4,1015,293,"서울특별시 서초구 남부순환로339길 64, 현우빌딩 1층 (서초동)",37.485941,127.021525,0,서울특별시
265,서울교대,7,142,4,8,94,8,57,2,1395,387,"서울특별시 서초구 서초중앙로 64, 1층 (서초동)",37.487397,127.015134,0,서울특별시
266,강남에비뉴,5,268,5,8,150,2,29,3,2525,644,"서울특별시 서초구 서초대로77길 62, 강남역아이파크 B102~B105 (서초동)",37.5027,127.023894,0,서울특별시
267,길음역,4,47,1,12,55,6,6,3,625,119,서울특별시 성북구 정릉로 376 (돈암동),37.602139,127.025271,0,서울특별시
268,미아이마트,5,58,2,14,69,7,6,1,1140,185,서울 성북구 도봉로 17 ,37.610678,127.029921,0,서울특별시
269,종암DT,0,55,2,11,56,6,8,6,646,147,서울특별시 성북구 종암로 17 (종암동),37.5919525,127.0360401,1,서울특별시
270,미아,5,62,2,12,68,6,6,1,1227,191,서울특별시 성북구 동소문로 314 (하월곡동),37.607581,127.029303,0,서울특별시
271,성신여대정문,2,73,4,19,85,3,19,1,1197,313,서울특별시 성북구 보문로34길 62 (동선동2가),37.59091,127.0188,0,서울특별시
272,종암,3,54,2,11,60,6,4,3,752,140,서울특별시 성북구 종암로 122 (종암동),37.601095,127.033847,0,서울특별시
273,삼선교,4,89,4,23,82,3,239,9,1442,419,서울특별시 성북구 동소문로 10 (동소문동2가),37.588696,127.0073207,0,서울특별시
274,월곡역,3,43,2,8,53,4,6,5,640,118,"서울특별시 성북구 화랑로 76, 101-1호 (하월곡동)",37.601718,127.040446,0,서울특별시
275,고대,1,73,6,11,84,5,9,3,1021,242,서울특별시 성북구 고려대로 24길 51 (안암동5가),37.58397192,127.0297352,0,서울특별시
276,현대미아,5,63,2,13,68,7,6,1,1194,191,"서울특별시 성북구 동소문로 315, 현대백화점미아점 지하 1층 (길음동)",37.60837822,127.0287483,0,서울특별시
277,성신여대,2,70,4,19,81,2,19,2,1116,296,서울특별시 성북구 동소문로24길 12 (동선동1가),37.593135,127.018379,0,서울특별시
278,안암역,0,58,5,12,75,5,8,3,797,220,서울특별시 성북구 고려대로 102-2 (안암동5가),37.586319,127.030556,0,서울특별시
279,한성대입구역,5,84,2,24,76,2,249,13,1272,412,서울특별시 성북구 성북로 11 (성북동1가),37.589054,127.004839,0,서울특별시
280,송파나루역DT,6,101,7,6,102,6,24,16,1697,408,서울특별시 송파구 오금로 142 (송파동),37.510793,127.1102658,1,서울특별시
281,송파헬리오시티,1,48,4,13,63,6,6,1,809,174,"서울특별시 송파구 송파대로 345 (가락동, 헬리오시티)",37.498289,127.104849,0,서울특별시
282,잠실시그마타워,8,100,5,7,72,3,26,17,1535,362,서울특별시 송파구 올림픽로 289 (신천동),37.514567,127.102493,0,서울특별시
283,문정법원로R,6,62,3,7,88,2,5,2,1276,315,서울특별시 송파구 송파대로 201 (문정동),37.487447,127.119164,0,서울특별시
284,송파개롱역,5,36,4,10,52,8,5,2,571,140,서울특별시 송파구 오금로 420 (가락동),37.496956,127.13652,0,서울특별시
285,문정하비오,6,45,2,10,83,2,11,2,1090,300,"서울특별시 송파구 송파대로 111 (문정동, 파크하비오) 204동 104호~107호",37.481925,127.123446,0,서울특별시
286,문정역,7,53,4,10,92,2,11,2,1206,334,"서울특별시 송파구 송파대로 167 (문정동)테라타워 B동 137호~139호,204호",37.484813,127.122237,0,서울특별시
287,잠실대교남단R,8,82,3,9,47,1,25,15,1117,252,서울특별시 송파구 올림픽로35길 141 (신천동),37.515511,127.099006,0,서울특별시
288,송파위례,6,10,0,9,41,0,4,1,428,117,"서울특별시 송파구 위례광장로 230 (장지동, 위례2차아이파크)",37.478264,127.144067,0,서울특별시
289,송파방이DT,6,28,4,16,78,6,10,5,1105,298,서울특별시 송파구 오금로 241 (방이동),37.506564,127.120495,1,서울특별시
290,송파구청,7,105,6,7,90,4,29,18,1660,407,서울특별시 송파구 오금로 87 (방이동),37.514573,127.107404,0,서울특별시
291,올림픽평화의문,1,70,3,6,65,3,18,11,1091,226,서울특별시 송파구 위례성대로 38 (방이동) 해태그린피아빌라트,37.5156426,127.1164819,0,서울특별시
292,송파아이파크,6,45,2,5,77,3,11,2,1002,270,서울특별시 송파구 법원로 55 (문정동),37.479892,127.122379,0,서울특별시
293,송파사거리,5,51,4,13,80,6,8,6,1078,310,서울특별시 송파구 송파대로 386 (송파동),37.5022788,127.1103904,0,서울특별시
294,석촌서호,6,59,5,8,93,9,21,12,1206,304,서울특별시 송파구 석촌호수로 176 (삼전동),37.5063929,127.0964684,0,서울특별시
295,문정로데오,5,46,4,11,84,5,3,2,1413,318,서울특별시 송파구 동남로 141 (가락동),37.491905,127.1262696,0,서울특별시
296,올림픽훼미리,4,65,5,4,79,3,5,1,1217,286,서울특별시 송파구 중대로 68 (문정동),37.491626,127.116308,0,서울특별시
297,올림픽공원남문,5,40,5,7,56,3,17,8,732,165,서울특별시 송파구 위례성대로 102 (방이동),37.5133,127.123113,0,서울특별시
298,방이역,8,30,5,11,54,3,12,3,756,167,"서울특별시 송파구 마천로 53, 1~2층 (오금동)",37.508666,127.126569,0,서울특별시
299,석촌호수,7,115,5,4,109,6,28,20,1999,488,서울특별시 송파구 석촌호수로 262 (송파동),37.509581,127.104993,0,서울특별시
300,잠실푸르지오월드,8,84,4,7,58,1,26,14,1244,275,"서울특별시 송파구 올림픽로35가길 9, 잠실푸르지오월드마크 1층 (신천동)",37.517649,127.103426,0,서울특별시
